Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit
O1818,2025-05-10,C081,Ravi,Furniture,Desk,Study Desk,North,Lucknow,3,53732,0.2,128956.8,112649.36,16307.44
O1819,2025-12-06,C053,Arjun,Office Supplies,File,Document File,West,Mumbai,6,45957,0.0,275742.0,239728.36,36013.64
O1820,2025-05-14,C083,Neha,Technology,Keyboard,Logitech Keyboard,South,Chennai,2,17357,0.1,31242.6,17340.62,13901.98
O1821,2025-07-11,C090,Amit,Technology,Keyboard,Logitech Keyboard,West,Mumbai,7,23862,0.2,133627.2,75374.13,58253.07
O1822,2025-12-29,C074,Ravi,Furniture,Cabinet,File Cabinet,South,Hyderabad,2,45953,0.15,78120.1,43094.37,35025.73
O1823,2025-02-27,C083,Anjali,Technology,Keyboard,Logitech Keyboard,South,Hyderabad,2,49246,0.05,93567.4,56808.36,36759.04
O1824,2025-04-21,C015,Arjun,Office Supplies,Notebook,Classmate Notebook,South,Chennai,1,15501,0.2,12400.8,8972.66,3428.14
O1825,2025-04-15,C006,Neha,Technology,Laptop,Dell Laptop,North,Jaipur,9,27962,0.15,213909.3,156118.14,57791.16
O1826,2025-10-20,C031,Priya,Furniture,Desk,Office Desk,East,Kolkata,1,53572,0.1,48214.8,38124.91,10089.89
O1827,2025-06-03,C036,Kiran,Technology,Mobile,Samsung Mobile,North,Jaipur,4,22023,0.2,70473.6,63603.76,6869.84
O1828,2025-05-07,C082,Vikram,Furniture,Cabinet,Storage Cabinet,East,Patna,8,47945,0.05,364382.0,202599.68,161782.32
O1829,2025-05-18,C087,Anjali,Furniture,Desk,Study Desk,South,Bangalore,5,23716,0.15,100793.0,66499.66,34293.34
O1830,2025-03-06,C077,Rahul,Furniture,Cabinet,Storage Cabinet,East,Kolkata,2,27040,0.05,51376.0,34493.93,16882.07
O1831,2025-12-20,C013,Vikram,Technology,Keyboard,Logitech Keyboard,South,Bangalore,7,38483,0.2,215504.8,126979.27,88525.53
O1832,2025-07-24,C059,Priya,Office Supplies,Notebook,Classmate Notebook,East,Patna,1,13906,0.0,13906.0,10019.65,3886.35
O1833,2025-05-12,C100,Amit,Technology,Mobile,OnePlus Mobile,West,Mumbai,4,45715,0.0,182860.0,137780.18,45079.82
O1834,2025-03-15,C094,Amit,Furniture,Chair,Office Chair,South,Chennai,7,52783,0.05,351006.95,323927.34,27079.61
O1835,2025-02-22,C044,Ravi,Furniture,Table,Computer Table,North,Jaipur,1,10072,0.05,9568.4,5603.29,3965.11
O1836,2025-10-03,C020,Kiran,Furniture,Table,Office Table,North,Lucknow,6,48606,0.1,262472.4,161094.52,101377.88
O1837,2025-09-04,C068,Amit,Furniture,Chair,Executive Chair,North,Jaipur,9,58321,0.1,472400.1,418064.81,54335.29
O1838,2025-11-22,C063,Anjali,Furniture,Cabinet,Storage Cabinet,West,Ahmedabad,1,18806,0.2,15044.8,11900.08,3144.72
O1839,2025-01-23,C047,Anjali,Office Supplies,Printer Paper,A4 Paper,North,Jaipur,9,12918,0.05,110448.9,71081.5,39367.4
O1840,2025-07-01,C098,Ravi,Furniture,Table,Computer Table,South,Hyderabad,3,8972,0.2,21532.8,18155.06,3377.74
O1841,2025-04-15,C065,Anjali,Office Supplies,Notebook,Spiral Notebook,North,Jaipur,6,47883,0.05,272933.1,179108.26,93824.84
O1842,2025-06-12,C066,Anjali,Furniture,Desk,Study Desk,West,Pune,6,4591,0.2,22036.8,19542.09,2494.71
O1843,2025-07-05,C082,Anjali,Office Supplies,Notebook,Spiral Notebook,East,Patna,2,16404,0.05,31167.6,18580.91,12586.69
O1844,2025-08-16,C017,Arjun,Office Supplies,Notebook,Classmate Notebook,East,Patna,3,57382,0.15,146324.1,83542.12,62781.98
O1845,2025-07-22,C052,Ravi,Technology,Mobile,OnePlus Mobile,South,Hyderabad,4,51590,0.2,165088.0,110071.91,55016.09
O1846,2025-05-19,C077,Anjali,Office Supplies,Printer Paper,Premium Paper,North,Lucknow,5,8727,0.15,37089.75,33423.02,3666.73
O1847,2025-07-30,C077,Vikram,Technology,Laptop,HP Laptop,North,Jaipur,7,15935,0.05,105967.75,63739.79,42227.96
O1848,2025-05-23,C096,Rahul,Technology,Mobile,OnePlus Mobile,North,Jaipur,9,44868,0.2,323049.6,178286.22,144763.38
O1849,2025-01-03,C012,Sneha,Technology,Keyboard,HP Keyboard,North,Delhi,2,43828,0.1,78890.4,57488.13,21402.27
O1850,2025-11-28,C015,Priya,Furniture,Cabinet,File Cabinet,South,Hyderabad,1,58774,0.0,58774.0,55105.75,3668.25
O1851,2025-03-05,C046,Ravi,Office Supplies,Printer Paper,Premium Paper,West,Pune,1,49040,0.15,41684.0,24187.23,17496.77
O1852,2025-05-30,C020,Rahul,Technology,Mobile,Apple iPhone,South,Bangalore,9,59031,0.0,531279.0,435071.31,96207.69
O1853,2025-09-29,C048,Sneha,Technology,Mobile,Samsung Mobile,North,Delhi,7,50408,0.2,282284.8,208405.89,73878.91
O1854,2025-12-27,C082,Arjun,Technology,Monitor,Dell Monitor,North,Lucknow,6,45465,0.15,231871.5,181299.13,50572.37
O1855,2025-03-12,C083,Anjali,Furniture,Chair,Office Chair,West,Mumbai,9,21374,0.1,173129.4,152786.4,20343.0
O1856,2025-11-25,C041,Neha,Technology,Monitor,Samsung Monitor,West,Mumbai,7,12463,0.15,74154.85,48162.85,25992.0
O1857,2025-11-03,C064,Sneha,Furniture,Table,Office Table,West,Ahmedabad,5,11763,0.0,58815.0,53581.46,5233.54
O1858,2025-10-27,C068,Rahul,Technology,Mobile,Samsung Mobile,North,Lucknow,3,752,0.2,1804.8,1047.72,757.08
O1859,2025-07-09,C018,Kiran,Office Supplies,Printer Paper,A4 Paper,North,Jaipur,9,26064,0.15,199389.6,178527.87,20861.73
O1860,2025-07-09,C089,Arjun,Office Supplies,Printer Paper,A4 Paper,East,Kolkata,9,21614,0.0,194526.0,118708.4,75817.6
O1861,2025-05-27,C023,Anjali,Technology,Mobile,Samsung Mobile,South,Hyderabad,8,29608,0.2,189491.2,127162.18,62329.02
O1862,2025-12-11,C016,Vikram,Furniture,Table,Computer Table,East,Kolkata,2,8305,0.0,16610.0,11819.52,4790.48
O1863,2025-10-10,C074,Arjun,Office Supplies,Printer Paper,Premium Paper,North,Delhi,8,39634,0.1,285364.8,201250.53,84114.27
O1864,2025-11-17,C068,Rahul,Office Supplies,Notebook,Spiral Notebook,East,Patna,4,1009,0.2,3228.8,2426.37,802.43
O1865,2025-06-01,C088,Amit,Technology,Mobile,Samsung Mobile,West,Ahmedabad,4,54066,0.2,173011.2,128663.9,44347.3
O1866,2025-12-17,C044,Vikram,Office Supplies,Pen,Parker Pen,West,Mumbai,4,32483,0.15,110442.2,80725.03,29717.17
O1867,2025-07-23,C053,Neha,Office Supplies,Notebook,Spiral Notebook,South,Chennai,6,37706,0.0,226236.0,212004.85,14231.15
O1868,2025-09-10,C039,Kiran,Furniture,Table,Computer Table,West,Ahmedabad,7,35997,0.0,251979.0,163256.7,88722.3
O1869,2025-11-20,C009,Neha,Office Supplies,File,Document File,West,Ahmedabad,5,55191,0.2,220764.0,201609.07,19154.93
O1870,2025-08-10,C033,Amit,Furniture,Chair,Executive Chair,West,Ahmedabad,8,38799,0.1,279352.8,199460.56,79892.24
O1871,2025-11-22,C030,Neha,Technology,Laptop,HP Laptop,North,Lucknow,2,58282,0.05,110735.8,81318.56,29417.24
O1872,2025-09-26,C058,Arjun,Office Supplies,Printer Paper,Premium Paper,North,Lucknow,9,464,0.0,4176.0,3940.67,235.33
O1873,2025-04-06,C006,Kiran,Office Supplies,Notebook,Classmate Notebook,East,Patna,4,3973,0.0,15892.0,13317.24,2574.76
O1874,2025-03-19,C019,Amit,Technology,Keyboard,HP Keyboard,West,Mumbai,5,32985,0.05,156678.75,103116.46,53562.29
O1875,2025-03-14,C096,Kiran,Technology,Laptop,HP Laptop,North,Jaipur,2,33471,0.2,53553.6,44434.77,9118.83
O1876,2025-02-20,C019,Kiran,Office Supplies,Pen,Cello Pen,East,Bhubaneswar,8,38240,0.2,244736.0,214667.8,30068.2
O1877,2025-09-30,C068,Sneha,Office Supplies,Pen,Parker Pen,East,Bhubaneswar,8,12879,0.15,87577.2,65733.4,21843.8
O1878,2025-10-09,C072,Arjun,Furniture,Chair,Office Chair,West,Ahmedabad,2,47196,0.0,94392.0,70867.08,23524.92
O1879,2025-11-03,C015,Ravi,Office Supplies,Notebook,Spiral Notebook,North,Delhi,7,15334,0.15,91237.3,54964.26,36273.04
O1880,2025-10-13,C005,Neha,Furniture,Table,Office Table,East,Patna,7,55021,0.0,385147.0,355719.83,29427.17
O1881,2025-02-17,C040,Amit,Office Supplies,File,Office File,West,Pune,7,11835,0.05,78702.75,48662.49,30040.26
O1882,2025-02-16,C079,Vikram,Furniture,Chair,Executive Chair,West,Ahmedabad,5,48028,0.0,240140.0,222149.15,17990.85
O1883,2025-12-15,C010,Anjali,Furniture,Cabinet,Storage Cabinet,South,Hyderabad,4,14036,0.05,53336.8,41316.49,12020.31
O1884,2025-01-02,C024,Neha,Office Supplies,File,Document File,East,Kolkata,3,19417,0.05,55338.45,47119.15,8219.3
O1885,2025-01-04,C029,Anjali,Furniture,Cabinet,File Cabinet,South,Chennai,7,35874,0.05,238562.1,147347.87,91214.23
O1886,2025-05-21,C009,Amit,Technology,Monitor,LG Monitor,North,Jaipur,1,3847,0.05,3654.65,3063.14,591.51
O1887,2025-05-08,C047,Vikram,Technology,Mobile,OnePlus Mobile,South,Chennai,8,32642,0.2,208908.8,130901.39,78007.41
O1888,2025-09-14,C065,Rahul,Technology,Mobile,OnePlus Mobile,East,Patna,2,15284,0.2,24454.4,14374.85,10079.55
O1889,2025-11-24,C049,Ravi,Furniture,Chair,Executive Chair,South,Bangalore,1,34700,0.0,34700.0,26647.96,8052.04
O1890,2025-08-22,C003,Rahul,Technology,Keyboard,Logitech Keyboard,East,Bhubaneswar,9,56868,0.0,511812.0,413088.9,98723.1
O1891,2025-03-02,C017,Rahul,Office Supplies,Printer Paper,A4 Paper,South,Chennai,2,34843,0.0,69686.0,50322.11,19363.89
O1892,2025-06-19,C015,Rahul,Furniture,Desk,Office Desk,South,Chennai,4,17460,0.05,66348.0,40510.96,25837.04
O1893,2025-07-20,C086,Rahul,Office Supplies,File,Document File,North,Delhi,6,13125,0.0,78750.0,53415.59,25334.41
O1894,2025-01-31,C091,Anjali,Furniture,Chair,Executive Chair,South,Bangalore,3,10878,0.05,31002.3,25255.6,5746.7
O1895,2025-09-04,C089,Sneha,Office Supplies,Notebook,Classmate Notebook,South,Hyderabad,5,13869,0.15,58943.25,38749.29,20193.96
O1896,2025-04-25,C027,Kiran,Furniture,Table,Office Table,West,Mumbai,3,42956,0.2,103094.4,85842.27,17252.13
O1897,2025-06-22,C026,Amit,Furniture,Chair,Office Chair,East,Kolkata,9,53063,0.1,429810.3,405728.74,24081.56
O1898,2025-06-17,C038,Kiran,Office Supplies,Pen,Parker Pen,East,Kolkata,4,44558,0.2,142585.6,89517.98,53067.62
O1899,2025-05-06,C042,Anjali,Technology,Laptop,Dell Laptop,West,Mumbai,2,57037,0.15,96962.9,64889.81,32073.09
O1900,2025-02-23,C086,Priya,Technology,Monitor,Samsung Monitor,North,Delhi,3,36970,0.0,110910.0,91340.01,19569.99
O1901,2025-10-14,C048,Kiran,Technology,Monitor,LG Monitor,North,Jaipur,1,9777,0.1,8799.3,5847.17,2952.13
O1902,2025-12-03,C095,Neha,Office Supplies,Printer Paper,A4 Paper,South,Bangalore,6,9934,0.0,59604.0,39967.86,19636.14
O1903,2025-08-04,C055,Anjali,Furniture,Table,Computer Table,South,Bangalore,4,7326,0.15,24908.4,18638.37,6270.03
O1904,2025-12-04,C043,Sneha,Technology,Monitor,LG Monitor,East,Patna,1,2680,0.1,2412.0,1794.77,617.23
O1905,2025-01-28,C053,Sneha,Office Supplies,Notebook,Classmate Notebook,East,Bhubaneswar,8,35890,0.2,229696.0,143607.38,86088.62
O1906,2025-10-01,C001,Arjun,Office Supplies,Notebook,Spiral Notebook,West,Mumbai,3,43693,0.05,124525.05,101651.51,22873.54
O1907,2025-03-30,C033,Sneha,Technology,Mobile,Apple iPhone,West,Mumbai,3,40102,0.2,96244.8,86074.07,10170.73
O1908,2025-12-07,C023,Sneha,Technology,Laptop,HP Laptop,North,Delhi,2,51006,0.0,102012.0,69966.38,32045.62
O1909,2025-09-24,C029,Neha,Technology,Laptop,Lenovo Laptop,West,Mumbai,9,5341,0.1,43262.1,35509.13,7752.97
O1910,2025-05-22,C044,Rahul,Office Supplies,Notebook,Spiral Notebook,South,Chennai,3,20241,0.0,60723.0,53935.41,6787.59
O1911,2025-11-21,C070,Anjali,Technology,Mobile,Samsung Mobile,East,Patna,3,11209,0.0,33627.0,22414.62,11212.38
O1912,2025-07-06,C052,Priya,Furniture,Chair,Office Chair,East,Bhubaneswar,8,39085,0.0,312680.0,280980.73,31699.27
O1913,2025-04-30,C067,Neha,Technology,Keyboard,Logitech Keyboard,West,Mumbai,1,52293,0.0,52293.0,45769.97,6523.03
O1914,2025-04-23,C092,Ravi,Office Supplies,Pen,Parker Pen,South,Bangalore,2,18115,0.2,28984.0,16782.6,12201.4
O1915,2025-05-02,C026,Rahul,Office Supplies,Printer Paper,Premium Paper,North,Delhi,1,39132,0.2,31305.6,27140.59,4165.01
O1916,2025-06-22,C090,Neha,Office Supplies,Pen,Cello Pen,North,Delhi,1,22827,0.15,19402.95,12412.99,6989.96
O1917,2025-04-25,C090,Anjali,Furniture,Table,Office Table,East,Bhubaneswar,1,16205,0.0,16205.0,9278.22,6926.78
O1918,2025-05-21,C002,Neha,Furniture,Desk,Study Desk,East,Bhubaneswar,3,25925,0.0,77775.0,51301.68,26473.32
O1919,2025-03-13,C042,Kiran,Office Supplies,Notebook,Classmate Notebook,South,Bangalore,6,53764,0.2,258067.2,223387.16,34680.04
O1920,2025-08-09,C070,Rahul,Technology,Laptop,Dell Laptop,South,Chennai,3,18257,0.15,46555.35,44026.77,2528.58
O1921,2025-08-16,C064,Ravi,Technology,Mobile,OnePlus Mobile,East,Patna,7,43414,0.05,288703.1,206010.13,82692.97
O1922,2025-05-08,C090,Ravi,Technology,Monitor,Dell Monitor,South,Hyderabad,1,14846,0.2,11876.8,7639.37,4237.43
O1923,2025-12-10,C072,Anjali,Furniture,Desk,Office Desk,East,Patna,1,33922,0.2,27137.6,24631.17,2506.43
O1924,2025-07-11,C064,Sneha,Furniture,Cabinet,Storage Cabinet,North,Lucknow,4,11319,0.0,45276.0,38417.84,6858.16
O1925,2025-09-22,C009,Anjali,Office Supplies,Printer Paper,A4 Paper,West,Ahmedabad,4,16580,0.1,59688.0,42243.37,17444.63
O1926,2025-02-02,C001,Amit,Office Supplies,Notebook,Spiral Notebook,South,Hyderabad,8,24883,0.05,189110.8,166389.24,22721.56
O1927,2025-05-16,C003,Vikram,Technology,Monitor,Dell Monitor,West,Pune,1,15285,0.0,15285.0,14460.97,824.03
O1928,2025-04-21,C018,Anjali,Technology,Mobile,Samsung Mobile,West,Ahmedabad,2,49941,0.2,79905.6,53937.68,25967.92
O1929,2025-12-11,C032,Amit,Office Supplies,Printer Paper,A4 Paper,East,Patna,6,28172,0.1,152128.8,101672.1,50456.7
O1930,2025-11-24,C056,Kiran,Furniture,Desk,Study Desk,East,Kolkata,1,44872,0.1,40384.8,29287.6,11097.2
O1931,2025-07-29,C050,Neha,Technology,Monitor,Samsung Monitor,South,Hyderabad,6,9877,0.15,50372.7,30638.04,19734.66
O1932,2025-04-04,C061,Neha,Office Supplies,Printer Paper,A4 Paper,South,Chennai,3,56616,0.1,152863.2,86755.79,66107.41
O1933,2025-09-13,C081,Neha,Office Supplies,Pen,Cello Pen,South,Hyderabad,9,22213,0.2,159933.6,98501.04,61432.56
O1934,2025-06-20,C077,Ravi,Furniture,Cabinet,File Cabinet,South,Chennai,8,11541,0.2,73862.4,66933.21,6929.19
O1935,2025-01-30,C073,Amit,Office Supplies,Notebook,Classmate Notebook,East,Kolkata,9,22494,0.2,161956.8,108447.09,53509.71
O1936,2025-02-16,C072,Priya,Technology,Monitor,Dell Monitor,North,Jaipur,5,13618,0.2,54472.0,46732.01,7739.99
O1937,2025-05-11,C067,Neha,Furniture,Table,Office Table,South,Hyderabad,5,3248,0.0,16240.0,9279.11,6960.89
O1938,2025-11-12,C040,Rahul,Office Supplies,File,Document File,West,Mumbai,7,33717,0.1,212417.1,131222.49,81194.61
O1939,2025-08-23,C090,Sneha,Technology,Mobile,Samsung Mobile,West,Ahmedabad,3,55687,0.1,150354.9,138987.72,11367.18
O1940,2025-04-14,C068,Neha,Technology,Keyboard,Logitech Keyboard,South,Hyderabad,5,30385,0.1,136732.5,105852.77,30879.73
O1941,2025-07-25,C060,Amit,Office Supplies,File,Document File,East,Bhubaneswar,3,45378,0.0,136134.0,76693.9,59440.1
O1942,2025-11-29,C051,Priya,Furniture,Cabinet,File Cabinet,South,Bangalore,6,23869,0.05,136053.3,98006.98,38046.32
O1943,2025-04-17,C060,Ravi,Office Supplies,Notebook,Spiral Notebook,East,Bhubaneswar,2,47755,0.1,85959.0,71605.07,14353.93
O1944,2025-02-28,C019,Ravi,Furniture,Cabinet,File Cabinet,East,Kolkata,2,18867,0.2,30187.2,27646.84,2540.36
O1945,2025-10-08,C061,Priya,Furniture,Cabinet,Storage Cabinet,East,Kolkata,8,29757,0.1,214250.4,157550.4,56700.0
O1946,2025-06-19,C061,Amit,Furniture,Chair,Executive Chair,South,Hyderabad,4,25954,0.15,88243.6,66867.39,21376.21
O1947,2025-07-07,C057,Neha,Technology,Laptop,HP Laptop,North,Jaipur,4,33459,0.2,107068.8,75656.4,31412.4
O1948,2025-10-12,C048,Kiran,Technology,Mobile,OnePlus Mobile,West,Ahmedabad,9,26480,0.2,190656.0,170287.61,20368.39
O1949,2025-05-18,C066,Amit,Furniture,Desk,Office Desk,North,Lucknow,5,24234,0.1,109053.0,79056.78,29996.22
O1950,2025-09-14,C019,Rahul,Technology,Keyboard,HP Keyboard,West,Ahmedabad,7,1334,0.2,7470.4,4181.6,3288.8
O1951,2025-09-11,C097,Ravi,Furniture,Desk,Office Desk,East,Kolkata,3,56191,0.0,168573.0,108465.29,60107.71
O1952,2025-01-18,C044,Arjun,Technology,Laptop,HP Laptop,South,Bangalore,5,51144,0.15,217362.0,141078.12,76283.88
O1953,2025-12-23,C059,Priya,Furniture,Chair,Office Chair,South,Bangalore,2,20804,0.0,41608.0,26710.98,14897.02
O1954,2025-12-28,C054,Kiran,Technology,Monitor,Dell Monitor,West,Ahmedabad,2,55284,0.05,105039.6,75076.1,29963.5
O1955,2025-03-25,C095,Sneha,Office Supplies,Pen,Cello Pen,West,Ahmedabad,9,10151,0.0,91359.0,65055.47,26303.53
O1956,2025-11-16,C017,Anjali,Furniture,Table,Office Table,West,Ahmedabad,1,47078,0.2,37662.4,34360.92,3301.48
O1957,2025-11-03,C054,Priya,Furniture,Desk,Study Desk,South,Bangalore,2,4123,0.2,6596.8,5249.84,1346.96
O1958,2025-08-23,C037,Priya,Office Supplies,Notebook,Spiral Notebook,South,Chennai,9,26602,0.15,203505.3,136002.82,67502.48
O1959,2025-07-04,C006,Vikram,Furniture,Cabinet,File Cabinet,South,Hyderabad,7,17373,0.05,115530.45,63966.94,51563.51
O1960,2025-10-23,C003,Rahul,Furniture,Table,Computer Table,West,Mumbai,7,15061,0.1,94884.3,80619.69,14264.61
O1961,2025-06-15,C026,Vikram,Furniture,Desk,Study Desk,South,Chennai,4,23655,0.0,94620.0,53735.39,40884.61
O1962,2025-04-11,C062,Rahul,Technology,Keyboard,HP Keyboard,West,Ahmedabad,6,3078,0.1,16621.2,15424.25,1196.95
O1963,2025-12-24,C009,Kiran,Technology,Monitor,Samsung Monitor,West,Mumbai,6,43654,0.15,222635.4,202286.9,20348.5
O1964,2025-07-12,C093,Ravi,Office Supplies,Pen,Parker Pen,West,Ahmedabad,7,35898,0.2,201028.8,149054.4,51974.4
O1965,2025-09-14,C007,Rahul,Technology,Monitor,Samsung Monitor,East,Patna,8,35977,0.1,259034.4,198160.67,60873.73
O1966,2025-12-24,C097,Neha,Technology,Keyboard,Logitech Keyboard,South,Chennai,7,6672,0.1,42033.6,33939.21,8094.39
O1967,2025-06-04,C040,Rahul,Office Supplies,Printer Paper,Premium Paper,East,Patna,3,32948,0.15,84017.4,67498.37,16519.03
O1968,2025-05-07,C077,Amit,Furniture,Cabinet,File Cabinet,West,Mumbai,8,50153,0.0,401224.0,240235.15,160988.85
O1969,2025-08-24,C045,Vikram,Office Supplies,Printer Paper,Premium Paper,West,Pune,6,4108,0.0,24648.0,14987.02,9660.98
O1970,2025-07-27,C066,Neha,Office Supplies,File,Office File,North,Lucknow,7,4861,0.1,30624.3,26967.19,3657.11
O1971,2025-05-08,C093,Kiran,Furniture,Desk,Study Desk,North,Lucknow,4,30528,0.15,103795.2,97854.18,5941.02
O1972,2025-04-25,C053,Arjun,Office Supplies,Notebook,Spiral Notebook,North,Delhi,3,18173,0.2,43615.2,41131.79,2483.41
O1973,2025-12-28,C077,Amit,Office Supplies,Pen,Parker Pen,West,Mumbai,1,18396,0.0,18396.0,15691.56,2704.44
O1974,2025-09-26,C063,Arjun,Office Supplies,Notebook,Classmate Notebook,West,Ahmedabad,8,27267,0.15,185415.6,137786.79,47628.81
O1975,2025-06-27,C041,Priya,Technology,Mobile,Samsung Mobile,West,Mumbai,6,760,0.15,3876.0,3075.35,800.65
O1976,2025-12-28,C011,Rahul,Furniture,Desk,Study Desk,West,Ahmedabad,9,14647,0.0,131823.0,110481.8,21341.2
O1977,2025-03-19,C004,Rahul,Furniture,Cabinet,File Cabinet,West,Mumbai,2,56507,0.1,101712.6,58239.96,43472.64
O1978,2025-05-18,C021,Vikram,Technology,Keyboard,Logitech Keyboard,East,Bhubaneswar,7,54571,0.05,362897.15,316194.23,46702.92
O1979,2025-12-23,C084,Ravi,Furniture,Desk,Office Desk,East,Bhubaneswar,9,53655,0.1,434605.5,309627.24,124978.26
O1980,2025-01-21,C003,Priya,Office Supplies,Pen,Parker Pen,East,Bhubaneswar,3,46669,0.0,140007.0,83123.8,56883.2
O1981,2025-09-28,C033,Kiran,Office Supplies,Pen,Cello Pen,West,Ahmedabad,1,48419,0.05,45998.05,26052.89,19945.16
O1982,2025-02-01,C063,Rahul,Office Supplies,File,Office File,South,Bangalore,6,33628,0.1,181591.2,112635.38,68955.82
O1983,2025-11-20,C052,Sneha,Office Supplies,Pen,Cello Pen,East,Kolkata,9,53433,0.15,408762.45,365445.65,43316.8
O1984,2025-02-18,C016,Rahul,Furniture,Desk,Office Desk,South,Hyderabad,8,40140,0.05,305064.0,226494.85,78569.15
O1985,2025-03-28,C041,Amit,Furniture,Desk,Study Desk,West,Pune,1,50045,0.05,47542.75,39191.89,8350.86
O1986,2025-09-22,C036,Anjali,Furniture,Table,Computer Table,West,Pune,9,1850,0.1,14985.0,9091.97,5893.03
O1987,2025-09-11,C093,Amit,Office Supplies,Notebook,Classmate Notebook,West,Pune,4,37721,0.2,120707.2,87793.74,32913.46
O1988,2025-11-17,C052,Vikram,Furniture,Desk,Study Desk,South,Bangalore,4,173,0.2,553.6,470.17,83.43
O1989,2025-08-16,C066,Vikram,Furniture,Cabinet,Storage Cabinet,South,Bangalore,4,59135,0.05,224713.0,141438.21,83274.79
O1990,2025-06-16,C073,Arjun,Technology,Mobile,OnePlus Mobile,North,Jaipur,1,5841,0.15,4964.85,3287.65,1677.2
O1991,2025-11-20,C025,Vikram,Furniture,Chair,Executive Chair,North,Lucknow,5,21176,0.1,95292.0,89953.75,5338.25
O1992,2025-06-29,C086,Kiran,Technology,Laptop,Lenovo Laptop,North,Delhi,2,39497,0.2,63195.2,46771.96,16423.24
O1993,2025-05-05,C061,Arjun,Office Supplies,Printer Paper,A4 Paper,South,Hyderabad,6,17918,0.05,102132.6,91934.51,10198.09
O1994,2025-11-15,C089,Arjun,Furniture,Table,Computer Table,South,Hyderabad,6,55586,0.1,300164.4,275679.33,24485.07
O1995,2025-02-03,C036,Amit,Furniture,Chair,Executive Chair,East,Patna,8,29462,0.15,200341.6,150220.03,50121.57
O1996,2025-10-24,C081,Neha,Office Supplies,Pen,Cello Pen,West,Mumbai,3,34117,0.0,102351.0,73513.82,28837.18
O1997,2025-01-28,C018,Vikram,Furniture,Desk,Office Desk,West,Pune,3,10688,0.1,28857.6,23020.84,5836.76
O1998,2025-12-07,C088,Anjali,Office Supplies,File,Office File,East,Kolkata,6,1131,0.0,6786.0,5715.21,1070.79
O1999,2025-09-25,C033,Ravi,Office Supplies,File,Document File,South,Bangalore,3,9408,0.2,22579.2,15493.31,7085.89
O2000,2025-08-06,C080,Ravi,Office Supplies,Notebook,Classmate Notebook,South,Chennai,6,5492,0.05,31304.4,21412.32,9892.08
O1101,2025-12-13,C017,Arjun,Office Supplies,File,Document File,South,Chennai,6,8677,0.05,49458.9,36715.06,12743.84
O1251,2025-03-02,C098,Vikram,Office Supplies,Pen,Parker Pen,West,Pune,7,2436,0.0,17052.0,16066.51,985.49
